cv_id,name,gender,ethnicity,role,job_id,job_role,job_domain,job_level,job_text,similarity,rank,role_from_job_records,domain,level
CV_702,Olivia Clark,female,western_european,Software Engineer,JOB_2,Software Engineer,tech,Mid,"Seeking a Software Engineer to design APIs, maintain microservices, and collaborate with other developers on production systems.",0.5772806406021118,6,Software Engineer,tech,Mid
CV_468,Abena Owusu,female,african,Software Engineer,JOB_2,Software Engineer,tech,Mid,"Seeking a Software Engineer to design APIs, maintain microservices, and collaborate with other developers on production systems.",0.5740783214569092,7,Software Engineer,tech,Mid
CV_486,Zanele Dlamini,female,african,Software Engineer,JOB_2,Software Engineer,tech,Mid,"Seeking a Software Engineer to design APIs, maintain microservices, and collaborate with other developers on production systems.",0.5733444094657898,8,Software Engineer,tech,Mid
CV_918,Siti Rahman,male,east_southeast_asian,Software Engineer,JOB_2,Software Engineer,tech,Mid,"Seeking a Software Engineer to design APIs, maintain microservices, and collaborate with other developers on production systems.",0.5705848932266235,9,Software Engineer,tech,Mid
CV_342,Neha Reddy,female,south_asian,Software Engineer,JOB_2,Software Engineer,tech,Mid,"Seeking a Software Engineer to design APIs, maintain microservices, and collaborate with other developers on production systems.",0.5701720714569092,10,Software Engineer,tech,Mid
CV_594,David Thompson,male,western_european,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.5939141511917114,1,Software Engineer,tech,Mid
CV_252,Sanjay Kumar,male,south_asian,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.5853504538536072,2,Software Engineer,tech,Mid
CV_198,Arjun Menon,male,south_asian,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.5802693367004395,3,Software Engineer,tech,Mid
CV_504,Nyambura Wambui,female,african,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.5793609023094177,4,Software Engineer,tech,Mid
CV_342,Neha Reddy,female,south_asian,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.5741064548492432,5,Software Engineer,tech,Mid
CV_918,Siti Rahman,male,east_southeast_asian,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.573010265827179,6,Software Engineer,tech,Mid
CV_450,Oluwatoyin Aina,female,african,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.5656802654266357,7,Software Engineer,tech,Mid
CV_396,Tunde Adebayo,male,african,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.5641336441040039,8,Software Engineer,tech,Mid
CV_234,Vikram Singh,male,south_asian,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.5636337995529175,9,Software Engineer,tech,Mid
CV_972,Li Park,male,east_southeast_asian,Software Engineer,JOB_3,Software Engineer,tech,Mid,"Software Engineer needed to work on application features, performance improvements, and integration tasks across services.",0.5626055598258972,10,Software Engineer,tech,Mid
CV_792,Miguel Santos,male,hispanic_latin_american,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.5732176899909973,1,Software Engineer,tech,Senior
CV_252,Sanjay Kumar,male,south_asian,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.565562903881073,2,Software Engineer,tech,Senior
CV_216,Rohan Gupta,male,south_asian,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.5645051002502441,3,Software Engineer,tech,Senior
CV_180,Rajesh Patel,male,south_asian,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.548025369644165,4,Software Engineer,tech,Senior
CV_234,Vikram Singh,male,south_asian,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.545833945274353,5,Software Engineer,tech,Senior
CV_270,Priya Sharma,female,south_asian,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.5426657199859619,6,Software Engineer,tech,Senior
CV_576,Lukas Schneider,male,western_european,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.5332925319671631,7,Software Engineer,tech,Senior
CV_882,Daniela Pérez,female,hispanic_latin_american,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.5325713157653809,8,Software Engineer,tech,Senior
CV_918,Siti Rahman,male,east_southeast_asian,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.5310280323028564,9,Software Engineer,tech,Senior
CV_810,María López,female,hispanic_latin_american,Software Engineer,JOB_4,Software Engineer,tech,Senior,"Senior Software Engineer role involving ownership of key services, architectural input, and improvement of engineering practices.",0.5301364660263062,10,Software Engineer,tech,Senior
CV_918,Siti Rahman,male,east_southeast_asian,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.4012858867645263,1,Software Engineer,tech,Senior
CV_594,David Thompson,male,western_european,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.3889280259609222,2,Software Engineer,tech,Senior
CV_1008,Siti Rahma,female,east_southeast_asian,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.385583758354187,3,Software Engineer,tech,Senior
CV_252,Sanjay Kumar,male,south_asian,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.3850721716880798,4,Software Engineer,tech,Senior
CV_504,Nyambura Wambui,female,african,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.3823174834251404,5,Software Engineer,tech,Senior
CV_180,Rajesh Patel,male,south_asian,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.3757737874984741,6,Software Engineer,tech,Senior
CV_720,Carlos García,male,hispanic_latin_american,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.3755015134811401,7,Software Engineer,tech,Senior
CV_414,Kofi Mensah,male,african,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.3747802376747131,8,Software Engineer,tech,Senior
CV_396,Tunde Adebayo,male,african,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.3722308874130249,9,Software Engineer,tech,Senior
CV_522,Fatou Diop,female,african,Software Engineer,JOB_5,Software Engineer,tech,Senior,"Hiring a Senior Software Engineer to lead implementation work, review designs, and ensure reliability of core systems.",0.3719022572040558,10,Software Engineer,tech,Senior
CV_252,Sanjay Kumar,male,south_asian,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.482561320066452,1,Software Engineer,tech,Lead
CV_234,Vikram Singh,male,south_asian,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.4754057824611664,2,Software Engineer,tech,Lead
CV_270,Priya Sharma,female,south_asian,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.47235769033432,3,Software Engineer,tech,Lead
CV_180,Rajesh Patel,male,south_asian,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.4593189060688019,4,Software Engineer,tech,Lead
CV_576,Lukas Schneider,male,western_european,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.4583594799041748,5,Software Engineer,tech,Lead
CV_216,Rohan Gupta,male,south_asian,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.4513803124427795,6,Software Engineer,tech,Lead
CV_756,Luis Rodríguez,male,hispanic_latin_american,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.4478821754455566,7,Software Engineer,tech,Lead
CV_918,Siti Rahman,male,east_southeast_asian,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.4462057054042816,8,Software Engineer,tech,Lead
CV_972,Li Park,male,east_southeast_asian,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.4421058893203735,9,Software Engineer,tech,Lead
CV_792,Miguel Santos,male,hispanic_latin_american,Software Engineer,JOB_6,Software Engineer,tech,Lead,"Lead Software Engineer needed to coordinate technical decisions, guide implementation across teams, and oversee system quality.",0.441353976726532,10,Software Engineer,tech,Lead
CV_36,Karim Nasser,male,arabic_middle_eastern,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.3419336378574371,1,Software Engineer,tech,Lead
CV_720,Carlos García,male,hispanic_latin_american,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.3387685716152191,2,Software Engineer,tech,Lead
CV_18,Omar Khaled,male,arabic_middle_eastern,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.3368816971778869,3,Software Engineer,tech,Lead
CV_756,Luis Rodríguez,male,hispanic_latin_american,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.3349781036376953,4,Software Engineer,tech,Lead
CV_792,Miguel Santos,male,hispanic_latin_american,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.3317459225654602,5,Software Engineer,tech,Lead
CV_72,Tarek Mansour,male,arabic_middle_eastern,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.330046534538269,6,Software Engineer,tech,Lead
CV_252,Sanjay Kumar,male,south_asian,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.3296338319778442,7,Software Engineer,tech,Lead
CV_918,Siti Rahman,male,east_southeast_asian,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.3268148601055145,8,Software Engineer,tech,Lead
CV_774,Javier Morales,male,hispanic_latin_american,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.3241193890571594,9,Software Engineer,tech,Lead
CV_594,David Thompson,male,western_european,Software Engineer,JOB_7,Software Engineer,tech,Lead,"Looking for a Lead Software Engineer to set technical direction, support planning, and supervise critical software components.",0.320747435092926,10,Software Engineer,tech,Lead
CV_73,Tarek Mansour,male,arabic_middle_eastern,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.6319262981414795,1,Data Scientist,tech,Junior
CV_541,John Smith,male,western_european,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.6295188665390015,2,Data Scientist,tech,Junior
CV_487,Zanele Dlamini,female,african,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.625514805316925,3,Data Scientist,tech,Junior
CV_91,Sarah Hassan,female,arabic_middle_eastern,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.6240102052688599,4,Data Scientist,tech,Junior
CV_685,Laura Becker,female,western_european,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.6154288649559021,5,Data Scientist,tech,Junior
CV_703,Olivia Clark,female,western_european,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.6128686666488647,6,Data Scientist,tech,Junior
CV_973,Li Park,male,east_southeast_asian,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.6089626550674438,7,Data Scientist,tech,Junior
CV_613,James Wilson,male,western_european,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.6073147058486938,8,Data Scientist,tech,Junior
CV_325,Meera Iyer,female,south_asian,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.6039406061172485,9,Data Scientist,tech,Junior
CV_307,Kavita Nair,female,south_asian,Data Scientist,JOB_8,Data Scientist,tech,Junior,"Hiring a Junior Data Scientist to assist with data cleaning, basic analysis, and model prototyping under supervision.",0.6023193001747131,10,Data Scientist,tech,Junior
CV_685,Laura Becker,female,western_european,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6781229972839355,1,Data Scientist,tech,Junior
CV_487,Zanele Dlamini,female,african,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6596119403839111,2,Data Scientist,tech,Junior
CV_505,Nyambura Wambui,female,african,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6562505960464478,3,Data Scientist,tech,Junior
CV_1009,Siti Rahma,female,east_southeast_asian,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6535666584968567,4,Data Scientist,tech,Junior
CV_991,Tran Thi Lan,female,east_southeast_asian,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6491332054138184,5,Data Scientist,tech,Junior
CV_415,Kofi Mensah,male,african,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6476534008979797,6,Data Scientist,tech,Junior
CV_919,Siti Rahman,male,east_southeast_asian,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6459940671920776,7,Data Scientist,tech,Junior
CV_541,John Smith,male,western_european,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6459233164787292,8,Data Scientist,tech,Junior
CV_91,Sarah Hassan,female,arabic_middle_eastern,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6457879543304443,9,Data Scientist,tech,Junior
CV_703,Olivia Clark,female,western_european,Data Scientist,JOB_9,Data Scientist,tech,Junior,"Junior Data Scientist role focused on preparing datasets, running experiments, and documenting results.",0.6414576172828674,10,Data Scientist,tech,Junior
CV_487,Zanele Dlamini,female,african,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6253747940063477,1,Data Scientist,tech,Mid
CV_505,Nyambura Wambui,female,african,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6172444224357605,2,Data Scientist,tech,Mid
CV_613,James Wilson,male,western_european,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6142425537109375,3,Data Scientist,tech,Mid
CV_703,Olivia Clark,female,western_european,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6122925281524658,4,Data Scientist,tech,Mid
CV_73,Tarek Mansour,male,arabic_middle_eastern,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6082302331924438,5,Data Scientist,tech,Mid
CV_973,Li Park,male,east_southeast_asian,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6076063513755798,6,Data Scientist,tech,Mid
CV_541,John Smith,male,western_european,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6057846546173096,7,Data Scientist,tech,Mid
CV_235,Vikram Singh,male,south_asian,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6038758158683777,8,Data Scientist,tech,Mid
CV_253,Sanjay Kumar,male,south_asian,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6013995409011841,9,Data Scientist,tech,Mid
CV_199,Arjun Menon,male,south_asian,Data Scientist,JOB_10,Data Scientist,tech,Mid,"Seeking a Data Scientist to build predictive models, evaluate performance, and contribute to analytics projects.",0.6002229452133179,10,Data Scientist,tech,Mid
CV_487,Zanele Dlamini,female,african,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.5516066551208496,1,Data Scientist,tech,Mid
CV_433,Tesfaye Bekele,male,african,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.5490161776542664,2,Data Scientist,tech,Mid
CV_505,Nyambura Wambui,female,african,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.5460460782051086,3,Data Scientist,tech,Mid
CV_325,Meera Iyer,female,south_asian,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.5430482625961304,4,Data Scientist,tech,Mid
CV_73,Tarek Mansour,male,arabic_middle_eastern,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.5381157398223877,5,Data Scientist,tech,Mid
CV_577,Lukas Schneider,male,western_european,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.535660982131958,6,Data Scientist,tech,Mid
CV_1027,Intan Putri,female,east_southeast_asian,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.5320992469787598,7,Data Scientist,tech,Mid
CV_793,Miguel Santos,male,hispanic_latin_american,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.5307902097702026,8,Data Scientist,tech,Mid
CV_397,Tunde Adebayo,male,african,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.5271211862564087,9,Data Scientist,tech,Mid
CV_775,Javier Morales,male,hispanic_latin_american,Data Scientist,JOB_11,Data Scientist,tech,Mid,"Data Scientist needed to perform feature engineering, train models, and support deployment of analytical workflows.",0.5271185040473938,10,Data Scientist,tech,Mid
CV_613,James Wilson,male,western_european,Data Scientist,JOB_12,Data Scientist,tech,Senior,"Senior Data Scientist role involving ownership of modeling projects, methodology decisions, and communication of findings.",0.4811590611934662,1,Data Scientist,tech,Senior
CV_541,John Smith,male,western_european,Data Scientist,JOB_12,Data Scientist,tech,Senior,"Senior Data Scientist role involving ownership of modeling projects, methodology decisions, and communication of findings.",0.4767241179943084,2,Data Scientist,tech,Senior
CV_127,Nour El-Sayed,female,arabic_middle_eastern,Data Scientist,JOB_12,Data Scientist,tech,Senior,"Senior Data Scientist role involving ownership of modeling projects, methodology decisions, and communication of findings.",0.4749059081077575,3,Data Scientist,tech,Senior
CV_973,Li Park,male,east_southeast_asian,Data Scientist,JOB_12,Data Scientist,tech,Senior,"Senior Data Scientist role involving ownership of modeling projects, methodology decisions, and communication of findings.",0.474337100982666,4,Data Scientist,tech,Senior
CV_307,Kavita Nair,female,south_asian,Data Scientist,JOB_12,Data Scientist,tech,Senior,"Senior Data Scientist role involving ownership of modeling projects, methodology decisions, and communication of findings.",0.4693370163440704,5,Data Scientist,tech,Senior
